articleCode,articleName,VendorKey,VendorName,categoryInit,categoryName,TypeInit,TypeName,startDate,expireDate,colourInit,colourName,sex,picture,basePrice,salePrice,notes
BSC.AR-SB0001,DRUK WIDE WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-04 00:00:00.000,2019-05-05 00:00:00.000,37,WHITE,M,-,44000,135000,-
BSC.AR-SB0002,ALTERING WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-04 00:00:00.000,2019-05-05 00:00:00.000,37,WHITE,M,-,44500,135000,-
BSC.AR-SB0003,DAZZLING BLACK PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-02-08 00:00:00.000,2019-05-09 00:00:00.000,1,BLACK,M,-,125000,315000,-
BSC.AR-SB0004,BORING WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-08 00:00:00.000,2019-05-09 00:00:00.000,37,WHITE,M,-,44000,135000,-
BSC.AR-SB0005,FORT GREEN,BSC,CATFLY,3,HAT,2,GENERAL,2019-02-12 00:00:00.000,2019-05-13 00:00:00.000,19,GREEN,M,-,47500,140000,-
BSC.AR-SB0006,DRUK WIDE TS BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-14 00:00:00.000,2019-05-15 00:00:00.000,1,BLACK,M,-,44000,135000,-
BSC.AR-SB0007,ATOMIC BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-14 00:00:00.000,2019-05-15 00:00:00.000,1,BLACK,M,-,44500,135000,-
BSC.AR-SB0008,ALTERING BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-15 00:00:00.000,2019-05-16 00:00:00.000,1,BLACK,M,-,44500,135000,-
BSC.AR-SB0009,ATOMIC WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-15 00:00:00.000,2019-05-16 00:00:00.000,37,WHITE,M,-,44500,135000,-
BSC.AR-SB0010,DRUK WIDE NAVY PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-02-18 00:00:00.000,2019-05-19 00:00:00.000,27,NAVY,M,-,125000,315000,-
BSC.AR-SB0011,DECEMBER NIGHT BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-18 00:00:00.000,2019-05-19 00:00:00.000,4,BLUE,M,-,44500,135000,-
BSC.AR-SB0012,MEDICINE WHITE,BSC,CATFLY,8,SHIRT,3,SHORT SHIRT,2019-02-19 00:00:00.000,2019-05-20 00:00:00.000,37,WHITE,M,-,110000,325000,-
BSC.AR-SB0013,DAVID LYNCH`S BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-19 00:00:00.000,2019-05-20 00:00:00.000,4,BLUE,M,-,44500,135000,-
BSC.AR-SB0014,BORING BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-19 00:00:00.000,2019-05-20 00:00:00.000,4,BLUE,M,-,44000,135000,-
BSC.AR-SB0015,DRUK WIDE BLACK PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-02-21 00:00:00.000,2019-05-22 00:00:00.000,1,BLACK,M,-,125000,315000,-
BSC.AR-SB0016,ATOMIC BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-21 00:00:00.000,2019-05-22 00:00:00.000,4,BLUE,M,-,44500,135000,-
BSC.AR-SB0017,DRUK WIDE BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-21 00:00:00.000,2019-05-22 00:00:00.000,4,BLUE,M,-,44000,135000,-
BSC.AR-SB0018,ALTERING BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-21 00:00:00.000,2019-05-22 00:00:00.000,4,BLUE,M,-,44500,135000,-
BSC.AR-SB0019,FONT BLACK PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-02-22 00:00:00.000,2019-05-23 00:00:00.000,1,BLACK,M,-,125000,315000,-
BSC.AR-SB0020,REALITY BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-02-25 00:00:00.000,2019-05-26 00:00:00.000,4,BLUE,M,-,44000,135000,-
BSC.AR-SC0001,REALITY BLACK PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-04 00:00:00.000,2019-06-02 00:00:00.000,1,BLACK,M,-,125000,315000,-
BSC.AR-SC0002,NORN WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-04 00:00:00.000,2019-06-02 00:00:00.000,37,WHITE,M,-,52000,155000,-
BSC.AR-SC0003,DEVCON NAVY,BSC,CATFLY,2,BAG,1,BAG PACK,2019-03-05 00:00:00.000,2019-06-03 00:00:00.000,27,NAVY,M,-,73000,220000,-
BSC.AR-SC0004,SILENCE BLACK PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-05 00:00:00.000,2019-06-03 00:00:00.000,1,BLACK,M,-,125000,315000,-
BSC.AR-SC0005,SELF WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-05 00:00:00.000,2019-06-03 00:00:00.000,37,WHITE,M,-,44500,159000,-
BSC.AR-SC0006,DRUK WIDE MINT,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-06 00:00:00.000,2019-06-04 00:00:00.000,4,BLUE,M,-,44000,135000,-
BSC.AR-SC0007,BORING MINT,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-06 00:00:00.000,2019-06-04 00:00:00.000,4,BLUE,M,-,44000,135000,-
BSC.AR-SC0008,DEVCON GREEN,BSC,CATFLY,2,BAG,1,BAG PACK,2019-03-08 00:00:00.000,2019-06-06 00:00:00.000,19,GREEN,M,-,73000,220000,-
BSC.AR-SC0009,FONT NAVY PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-11 00:00:00.000,2019-06-09 00:00:00.000,27,NAVY,M,-,125000,315000,-
BSC.AR-SC0010,DRAMA BLACK PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-11 00:00:00.000,2019-06-09 00:00:00.000,1,BLACK,M,-,125000,315000,-
BSC.AR-SC0011,BALLAD BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-11 00:00:00.000,2019-06-09 00:00:00.000,1,BLACK,M,-,44000,159000,-
BSC.AR-SC0012,SILENCE BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-12 00:00:00.000,2019-06-10 00:00:00.000,1,BLACK,M,-,44000,159000,-
BSC.AR-SC0013,BORING BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-13 00:00:00.000,2019-06-11 00:00:00.000,1,BLACK,M,-,44000,135000,-
BSC.AR-SC0014,SILENCE MINT,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-13 00:00:00.000,2019-06-11 00:00:00.000,36,TOSCA,M,-,44000,159000,-
BSC.AR-SC0015,BASEDCOLOR MINT,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-13 00:00:00.000,2019-06-11 00:00:00.000,36,TOSCA,M,-,44000,159000,-
BSC.AR-SC0016,PERTUAL BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-14 00:00:00.000,2019-06-12 00:00:00.000,4,BLUE,M,-,44500,135000,-
BSC.AR-SC0017,ALTERING ORANGE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-14 00:00:00.000,2019-06-12 00:00:00.000,30,ORANGE,M,-,44500,135000,-
BSC.AR-SC0018,DAZZLING BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-14 00:00:00.000,2019-06-12 00:00:00.000,4,BLUE,M,-,44500,159000,-
BSC.AR-SC0019,DAZZLING RED,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-14 00:00:00.000,2019-06-12 00:00:00.000,34,RED,M,-,44500,159000,-
BSC.AR-SC0020,BALLAD RED,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-14 00:00:00.000,2019-06-12 00:00:00.000,34,RED,M,-,44000,159000,-
BSC.AR-SC0021,DEVCON BLACK,BSC,CATFLY,2,BAG,1,BAG PACK,2019-03-18 00:00:00.000,2019-06-16 00:00:00.000,1,BLACK,M,-,73000,220000,-
BSC.AR-SC0022,DAVID LYNCH`S GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-19 00:00:00.000,2019-06-17 00:00:00.000,19,GREEN,M,-,44500,135000,-
BSC.AR-SC0023,LOONEY GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-19 00:00:00.000,2019-06-17 00:00:00.000,19,GREEN,M,-,44500,135000,-
BSC.AR-SC0024,FONT PEACH PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-19 00:00:00.000,2019-06-17 00:00:00.000,30,ORANGE,M,-,125000,315000,-
BSC.AR-SC0025,FONT PURPLE PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-19 00:00:00.000,2019-06-17 00:00:00.000,33,PURPLE,M,-,125000,315000,-
BSC.AR-SC0026,VETRY DARK GREY,BSC,CATFLY,5,PANTS,3,LONG PANTS,2019-03-22 00:00:00.000,2019-06-20 00:00:00.000,14,DARK GREY,M,-,106400,350000,-
BSC.AR-SC0027,DERBY DARK GREY,BSC,CATFLY,5,PANTS,3,LONG PANTS,2019-03-22 00:00:00.000,2019-06-20 00:00:00.000,14,DARK GREY,M,-,106400,350000,-
BSC.AR-SC0028,SILENCE PURPLE PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-22 00:00:00.000,2019-06-20 00:00:00.000,33,PURPLE,M,-,125000,315000,-
BSC.AR-SC0029,BASEDCOLOR BLACK PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-22 00:00:00.000,2019-06-20 00:00:00.000,1,BLACK,M,-,125000,315000,-
BSC.AR-SC0030,DRUK WIDE GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-22 00:00:00.000,2019-06-20 00:00:00.000,19,GREEN,M,-,44000,135000,-
BSC.AR-SC0031,ATOMIC GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-22 00:00:00.000,2019-06-20 00:00:00.000,19,GREEN,M,-,44500,135000,-
BSC.AR-SC0032,TRAIDE BLUE WASH,BSC,CATFLY,5,PANTS,3,LONG PANTS,2019-03-22 00:00:00.000,2019-06-20 00:00:00.000,4,BLUE,M,-,135000,375000,-
BSC.AR-SC0033,SILENCE MINT PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-25 00:00:00.000,2019-06-23 00:00:00.000,36,TOSCA,M,-,125000,315000,-
BSC.AR-SC0034,DRUK WIDE MINT PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-25 00:00:00.000,2019-06-23 00:00:00.000,36,TOSCA,M,-,125000,315000,-
BSC.AR-SC0035,FONT MINT PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-03-25 00:00:00.000,2019-06-23 00:00:00.000,36,TOSCA,M,-,125000,315000,-
BSC.AR-SC0036,LEGIER BROWN,BSC,CATFLY,5,PANTS,3,LONG PANTS,2019-03-25 00:00:00.000,2019-06-23 00:00:00.000,7,BROWN,M,-,135000,375000,-
BSC.AR-SC0037,REVERSE DENIM BLUE,BSC,CATFLY,4,JACKET,1,GENERAL,2019-03-25 00:00:00.000,2019-06-23 00:00:00.000,4,BLUE,M,-,190000,475000,-
BSC.AR-SC0038,BLURR BLUE,BSC,CATFLY,4,JACKET,1,GENERAL,2019-03-25 00:00:00.000,2019-06-23 00:00:00.000,4,BLUE,M,-,190000,475000,-
BSC.AR-SC0039,BLURR BLACK,BSC,CATFLY,4,JACKET,1,GENERAL,2019-03-25 00:00:00.000,2019-06-23 00:00:00.000,1,BLACK,M,-,190000,475000,-
BSC.AR-SC0040,NORN BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,1,BLACK,M,-,52000,155000,-
BSC.AR-SC0041,BALLAD GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-27 00:00:00.000,2019-06-25 00:00:00.000,19,GREEN,M,-,44000,159000,-
BSC.AR-SC0042,GASKET BLACK,BSC,CATFLY,4,JACKET,1,GENERAL,2019-03-27 00:00:00.000,2019-06-25 00:00:00.000,1,BLACK,M,-,135000,375000,-
BSC.AR-SC0043,BORING GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-28 00:00:00.000,2019-06-26 00:00:00.000,19,GREEN,M,-,44000,135000,-
BSC.AR-SC0044,BALLAD CAPS CREAM,BSC,CATFLY,3,HAT,1,CASUAL,2019-03-28 00:00:00.000,2019-06-26 00:00:00.000,10,CREAM,M,-,45000,150000,-
BSC.AR-SC0045,BALLAD CAPS BLACK,BSC,CATFLY,3,HAT,1,CASUAL,2019-03-28 00:00:00.000,2019-06-26 00:00:00.000,1,BLACK,M,-,45000,150000,-
BSC.AR-SC0046,BALLAD CAPS GREY,BSC,CATFLY,3,HAT,1,CASUAL,2019-03-28 00:00:00.000,2019-06-26 00:00:00.000,21,GREY,M,-,45000,150000,-
BSC.AR-SC0047,BALLAD CAPS BLUE,BSC,CATFLY,3,HAT,1,CASUAL,2019-03-28 00:00:00.000,2019-06-26 00:00:00.000,4,BLUE,M,-,45000,150000,-
BSC.AR-SC0048,DAZZLING BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-28 00:00:00.000,2019-06-26 00:00:00.000,1,BLACK,M,-,44500,159000,-
BSC.AR-SC0049,SELF BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-28 00:00:00.000,2019-06-26 00:00:00.000,1,BLACK,M,-,44500,159000,-
BSC.AR-SC0050,BASEDCOLOR BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-03-28 00:00:00.000,2019-06-26 00:00:00.000,1,BLACK,M,-,44000,159000,-
BSC.AR-SD0001,BALLAD WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-01 00:00:00.000,2019-06-30 00:00:00.000,37,WHITE,M,-,44000,159000,-
BSC.AR-SD0002,BASEDCOLOR GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-01 00:00:00.000,2019-06-30 00:00:00.000,19,GREEN,M,-,44000,159000,-
BSC.AR-SD0003,SILENCE GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-01 00:00:00.000,2019-06-30 00:00:00.000,19,GREEN,M,-,44000,159000,-
BSC.AR-SD0004,BASEDCOLOR WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-01 00:00:00.000,2019-06-30 00:00:00.000,37,WHITE,M,-,44000,159000,-
BSC.AR-SD0005,DAZZLING GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-01 00:00:00.000,2019-06-30 00:00:00.000,19,GREEN,M,-,44500,159000,-
BSC.AR-SD0006,SILENCE TOSCA,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-01 00:00:00.000,2019-06-30 00:00:00.000,36,TOSCA,M,-,44000,159000,-
BSC.AR-SD0007,TODAY BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-01 00:00:00.000,2019-06-30 00:00:00.000,1,BLACK,M,-,44500,159000,-
BSC.AR-SD0008,DAZZLING WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-01 00:00:00.000,2019-06-30 00:00:00.000,37,WHITE,M,-,44500,159000,-
BSC.AR-SD0009,SILENCE WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-08 00:00:00.000,2019-07-07 00:00:00.000,37,WHITE,M,-,44000,159000,-
BSC.AR-SD0010,HART MISTY,BSC,CATFLY,1,ACCESSORIES,9,SOCKS,2019-04-08 00:00:00.000,2019-07-07 00:00:00.000,25,MISTY,M,-,18000,75000,-
BSC.AR-SD0011,HART BLACK,BSC,CATFLY,1,ACCESSORIES,9,SOCKS,2019-04-08 00:00:00.000,2019-07-07 00:00:00.000,1,BLACK,M,-,18000,75000,-
BSC.AR-SD0012,HART WHITE,BSC,CATFLY,1,ACCESSORIES,9,SOCKS,2019-04-08 00:00:00.000,2019-07-07 00:00:00.000,37,WHITE,M,-,18000,75000,-
BSC.AR-SD0013,THE BALLADS GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-09 00:00:00.000,2019-07-08 00:00:00.000,19,GREEN,M,-,44500,159000,-
BSC.AR-SD0014,HUMANITY RED COACH JACKET,BSC,CATFLY,4,JACKET,1,GENERAL,2019-04-09 00:00:00.000,2019-07-08 00:00:00.000,34,RED,M,-,122000,375000,-
BSC.AR-SD0015,HUMANITY BLUE COACH JACKET,BSC,CATFLY,4,JACKET,1,GENERAL,2019-04-09 00:00:00.000,2019-07-08 00:00:00.000,4,BLUE,M,-,122000,375000,-
BSC.AR-SD0016,EXTENDED BLACK COACH JACKET,BSC,CATFLY,4,JACKET,1,GENERAL,2019-04-09 00:00:00.000,2019-07-08 00:00:00.000,1,BLACK,M,-,122000,375000,-
BSC.AR-SD0017,FIZZLE WHITE,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-09 00:00:00.000,2019-07-08 00:00:00.000,37,WHITE,M,-,45000,150000,-
BSC.AR-SD0018,FIZZLE BLACK,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-09 00:00:00.000,2019-07-08 00:00:00.000,1,BLACK,M,-,45000,150000,-
BSC.AR-SD0019,FIZZLE GREY,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-09 00:00:00.000,2019-07-08 00:00:00.000,21,GREY,M,-,45000,150000,-
BSC.AR-SD0020,SIZZLE WOOL BLACK,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-09 00:00:00.000,2019-07-08 00:00:00.000,1,BLACK,M,-,55000,150000,-
BSC.AR-SD0021,SIZZLE WOOL NAVY,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-09 00:00:00.000,2019-07-08 00:00:00.000,27,NAVY,M,-,55000,150000,-
BSC.AR-SD0022,BASEDCOLOR BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-10 00:00:00.000,2019-07-09 00:00:00.000,4,BLUE,M,-,44000,159000,-
BSC.AR-SD0023,BALLAD BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-10 00:00:00.000,2019-07-09 00:00:00.000,4,BLUE,M,-,44000,159000,-
BSC.AR-SD0024,NOT SYNC BLACK,BSC,CATFLY,1,ACCESSORIES,13,SUNGLASSES,2019-04-11 00:00:00.000,2019-07-10 00:00:00.000,1,BLACK,M,-,89000,225000,-
BSC.AR-SD0025,HELP WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-12 00:00:00.000,2019-07-11 00:00:00.000,37,WHITE,M,-,44500,159000,-
BSC.AR-SD0026,THE BALLADS MINT,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-12 00:00:00.000,2019-07-11 00:00:00.000,4,BLUE,M,-,44500,159000,-
BSC.AR-SD0027,SOCIETY BLACK PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-04-12 00:00:00.000,2019-07-11 00:00:00.000,1,BLACK,M,-,125000,315000,-
BSC.AR-SD0028,THE BRIGHT BLACK PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-04-12 00:00:00.000,2019-07-11 00:00:00.000,1,BLACK,M,-,125000,315000,-
BSC.AR-SD0029,THE BALLADS BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-13 00:00:00.000,2019-07-12 00:00:00.000,1,BLACK,M,-,44500,159000,-
BSC.AR-SD0030,HELP BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-13 00:00:00.000,2019-07-12 00:00:00.000,1,BLACK,M,-,44500,159000,-
BSC.AR-SD0031,31 DECEMBER BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-15 00:00:00.000,2019-07-14 00:00:00.000,4,BLUE,M,-,44500,159000,-
BSC.AR-SD0032,HUMANITY BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-15 00:00:00.000,2019-07-14 00:00:00.000,4,BLUE,M,-,44500,159000,-
BSC.AR-SD0033,HELP BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-15 00:00:00.000,2019-07-14 00:00:00.000,4,BLUE,M,-,44500,159000,-
BSC.AR-SD0034,THE BALLADS BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-15 00:00:00.000,2019-07-14 00:00:00.000,4,BLUE,M,-,44500,159000,-
BSC.AR-SD0035,SELF BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-15 00:00:00.000,2019-07-14 00:00:00.000,4,BLUE,M,-,44500,159000,-
BSC.AR-SD0036,THE BALLADS WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-15 00:00:00.000,2019-07-14 00:00:00.000,37,WHITE,M,-,44500,159000,-
BSC.AR-SD0037,TODAY GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-15 00:00:00.000,2019-07-14 00:00:00.000,19,GREEN,M,-,44500,159000,-
BSC.AR-SD0038,SILENCE PEACH PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-04-16 00:00:00.000,2019-07-15 00:00:00.000,31,PEACH,M,-,125000,315000,-
BSC.AR-SD0039,BASEDCOLOR GREEN PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-04-16 00:00:00.000,2019-07-15 00:00:00.000,19,GREEN,M,-,125000,315000,-
BSC.AR-SD0040,ARTIFICIAL WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-16 00:00:00.000,2019-07-15 00:00:00.000,37,WHITE,M,-,44500,159000,-
BSC.AR-SD0041,HUMANITY WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-16 00:00:00.000,2019-07-15 00:00:00.000,37,WHITE,M,-,44500,159000,-
BSC.AR-SD0042,ARTIFICIAL MINT,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-16 00:00:00.000,2019-07-15 00:00:00.000,36,TOSCA,M,-,44500,159000,-
BSC.AR-SD0043,HUMANITY BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-18 00:00:00.000,2019-07-17 00:00:00.000,1,BLACK,M,-,44500,159000,-
BSC.AR-SD0044,HUMANITY RED,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-18 00:00:00.000,2019-07-17 00:00:00.000,34,RED,M,-,44500,159000,-
BSC.AR-SD0045,ARTIFICIAL GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-18 00:00:00.000,2019-07-17 00:00:00.000,19,GREEN,M,-,44500,159000,-
BSC.AR-SD0046,THE BALLADS ORANGE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-18 00:00:00.000,2019-07-17 00:00:00.000,30,ORANGE,M,-,44500,159000,-
BSC.AR-SD0047,CHAMPS BLACK,BSC,CATFLY,2,BAG,1,BAG PACK,2019-04-18 00:00:00.000,2019-07-17 00:00:00.000,1,BLACK,M,-,68000,220000,-
BSC.AR-SD0048,WEARY BLUE,BSC,CATFLY,2,BAG,6,TOTE BAG,2019-04-18 00:00:00.000,2019-07-17 00:00:00.000,4,BLUE,M,-,45000,135000,-
BSC.AR-SD0049,WEARY WHITE,BSC,CATFLY,2,BAG,6,TOTE BAG,2019-04-18 00:00:00.000,2019-07-17 00:00:00.000,37,WHITE,M,-,45000,135000,-
BSC.AR-SD0050,CHANGED WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-18 00:00:00.000,2019-07-17 00:00:00.000,37,WHITE,M,-,44000,159000,-
BSC.AR-SD0051,31 DECEMBER BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-18 00:00:00.000,2019-07-17 00:00:00.000,1,BLACK,M,-,44000,159000,-
BSC.AR-SD0052,BRIGHT FUTURE WHITE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-22 00:00:00.000,2019-07-21 00:00:00.000,37,WHITE,M,-,44500,159000,-
BSC.AR-SD0053,HELP MINT,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-22 00:00:00.000,2019-07-21 00:00:00.000,36,TOSCA,M,-,44000,159000,-
BSC.AR-SD0054,VASCO GREEN,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-22 00:00:00.000,2019-07-21 00:00:00.000,19,GREEN,M,-,50000,150000,-
BSC.AR-SD0055,VASCO CARAMEL BROWN,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-22 00:00:00.000,2019-07-21 00:00:00.000,7,BROWN,M,-,50000,150000,-
BSC.AR-SD0056,DRUK WIDE PEACH PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-04-22 00:00:00.000,2019-07-21 00:00:00.000,31,PEACH,M,-,125000,315000,-
BSC.AR-SD0057,SNORE GREY,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-23 00:00:00.000,2019-07-22 00:00:00.000,21,GREY,M,-,45000,140000,-
BSC.AR-SD0058,VASCO BLACK,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-23 00:00:00.000,2019-07-22 00:00:00.000,1,BLACK,M,-,50000,150000,-
BSC.AR-SD0059,SNORE GREEN,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-23 00:00:00.000,2019-07-22 00:00:00.000,19,GREEN,M,-,45000,140000,-
BSC.AR-SD0060,SNORE BLACK,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-23 00:00:00.000,2019-07-22 00:00:00.000,1,BLACK,M,-,45000,140000,-
BSC.AR-SD0061,REWIND CAP BLACK,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-23 00:00:00.000,2019-07-22 00:00:00.000,1,BLACK,M,-,45000,150000,-
BSC.AR-SD0062,REWIND CAP GREY,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-23 00:00:00.000,2019-07-22 00:00:00.000,21,GREY,M,-,45000,150000,-
BSC.AR-SD0063,WARPAINT BLACK,BSC,CATFLY,3,HAT,2,GENERAL,2019-04-23 00:00:00.000,2019-07-22 00:00:00.000,1,BLACK,M,-,60000,180000,-
BSC.AR-SD0064,ALTER BLACK PULLOVER,BSC,CATFLY,10,SWEATER,3,HOODIE,2019-04-23 00:00:00.000,2019-07-22 00:00:00.000,1,BLACK,M,-,125000,315000,-
BSC.AR-SD0065,TODAY GOVERNMENT BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-24 00:00:00.000,2019-07-23 00:00:00.000,4,BLUE,M,-,44000,159000,-
BSC.AR-SD0066,HUMANITY GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-24 00:00:00.000,2019-07-23 00:00:00.000,19,GREEN,M,-,44500,159000,-
BSC.AR-SD0067,DATA BLUE,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-24 00:00:00.000,2019-07-23 00:00:00.000,4,BLUE,M,-,44500,159000,-
BSC.AR-SD0068,CHANGED BLACK,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-26 00:00:00.000,2019-07-25 00:00:00.000,1,BLACK,M,-,44000,159000,-
BSC.AR-SD0069,TODAY GOVERMENT GREEN,BSC,CATFLY,11,T-SHIRT,1,CASUAL,2019-04-26 00:00:00.000,2019-07-25 00:00:00.000,19,GREEN,M,-,44000,159000,-
